air_temp,brake_mean,compound,driver,drs_activations,fresh_tyre,gp_name,humidity,is_pit_lap,lap_number,lap_time,position,pressure,race_id,rpm_max,rpm_mean,season,sector_1_time,sector_2_time,sector_3_time,session_name,session_type,speed_max,speed_mean,stint,team,throttle_mean,track_status,track_temp,tyre_life,wind_dir,wind_speed
22.8,0.2357723577235772,HARD,OCO,27,1.0,Bahrain Grand Prix,35.0,0.0,38.0,98.21,9.0,1010.7,,12117.0,10110.417344173442,2022,31.134,42.852,24.224,Race,Race,327.0,196.78048780487805,3.0,Alpine,66.02710027100271,1.0,27.0,8.0,54.0,0.1
22.8,0.2163588390501319,HARD,OCO,0,1.0,Bahrain Grand Prix,35.0,0.0,39.0,98.612,9.0,1010.5,,12307.0,10093.947229551452,2022,31.526,42.833,24.253,Race,Race,298.0,196.9920844327177,3.0,Alpine,66.9155672823219,1.0,27.0,9.0,62.0,0.1
22.7,0.2078651685393258,HARD,OCO,0,1.0,Bahrain Grand Prix,36.0,0.0,40.0,98.641,9.0,1010.5,,12077.0,10081.904494382024,2022,31.431,42.877,24.333,Race,Race,298.0,194.873595505618,3.0,Alpine,66.54213483146067,1.0,26.8,10.0,40.0,0.1
22.7,0.2138888888888888,HARD,OCO,0,1.0,Bahrain Grand Prix,36.0,0.0,41.0,98.584,9.0,1010.5,,12116.0,10095.522222222222,2022,31.544,42.785,24.255,Race,Race,298.0,196.175,3.0,Alpine,67.98055555555555,1.0,26.9,11.0,164.0,0.2
22.7,0.2243243243243243,HARD,OCO,0,1.0,Bahrain Grand Prix,36.0,0.0,42.0,99.064,9.0,1010.5,,12169.0,10060.724324324325,2022,31.61,43.112,24.342,Race,Race,299.0,195.62702702702703,3.0,Alpine,66.0945945945946,1.0,26.9,12.0,195.0,0.1
22.7,0.2291666666666666,HARD,OCO,0,1.0,Bahrain Grand Prix,36.0,1.0,43.0,101.631,9.0,1010.5,,12374.0,9937.5078125,2022,31.545,43.058,27.028,Race,Race,299.0,188.94010416666663,3.0,Alpine,64.64322916666667,1.0,26.9,13.0,0.0,0.3
22.7,0.2196796338672768,SOFT,OCO,0,0.0,Bahrain Grand Prix,36.0,1.0,44.0,116.78,12.0,1010.5,,12154.0,9468.109839816934,2022,51.419,41.66,23.701,Race,Race,285.0,164.08466819221968,4.0,Alpine,64.92906178489703,1.0,26.7,4.0,247.0,0.2
22.7,0.2161016949152542,SOFT,OCO,385,0.0,Bahrain Grand Prix,36.0,0.0,45.0,124.785,10.0,1010.5,,11837.0,9210.08686440678,2022,37.722,54.374,32.689,Race,Race,298.0,155.52754237288136,4.0,Alpine,43.86864406779661,164.0,26.7,5.0,0.0,0.1
22.7,0.273469387755102,SOFT,OCO,490,0.0,Bahrain Grand Prix,37.0,0.0,46.0,131.055,9.0,1010.5,,11787.0,9259.679591836735,2022,41.548,57.783,31.724,Race,Race,247.0,145.73469387755102,4.0,Alpine,41.85510204081633,4.0,26.6,6.0,359.0,0.1
22.6,0.2064676616915423,SOFT,OCO,402,0.0,Bahrain Grand Prix,36.0,0.0,47.0,104.365,9.0,1010.5,,12020.0,9966.634328358208,2022,33.736,45.187,25.442,Race,Race,283.0,185.62935323383084,4.0,Alpine,59.44278606965174,4.0,26.6,7.0,3.0,0.2
22.5,0.2385786802030456,SOFT,OCO,394,0.0,Bahrain Grand Prix,36.0,0.0,48.0,105.075,9.0,1010.5,,12015.0,9800.05837563452,2022,34.538,44.609,25.928,Race,Race,272.0,183.86294416243652,4.0,Alpine,57.733502538071065,4.0,26.5,8.0,21.0,0.2
22.4,0.1921487603305785,SOFT,OCO,484,0.0,Bahrain Grand Prix,36.0,0.0,49.0,126.437,9.0,1010.7,,11954.0,9326.952479338845,2022,34.357,53.759,38.321,Race,Race,287.0,154.96074380165288,4.0,Alpine,43.77892561983471,4.0,26.4,9.0,321.0,0.2
22.4,0.2649402390438247,SOFT,OCO,502,0.0,Bahrain Grand Prix,36.0,0.0,50.0,135.414,9.0,1010.7,,11896.0,9098.82669322709,2022,41.434,57.178,36.802,Race,Race,286.0,142.300796812749,4.0,Alpine,40.091633466135455,41.0,26.4,10.0,359.0,0.1
22.4,0.2409972299168975,SOFT,OCO,361,0.0,Bahrain Grand Prix,36.0,0.0,51.0,98.145,9.0,1010.7,,12088.0,10051.689750692522,2022,31.63,42.494,24.021,Race,Race,305.0,198.3905817174515,4.0,Alpine,63.26869806094183,1.0,26.5,11.0,261.0,0.1
22.4,0.2209944751381215,SOFT,OCO,362,0.0,Bahrain Grand Prix,37.0,0.0,52.0,97.367,9.0,1010.7,,12131.0,10087.513812154695,2022,31.204,42.155,24.008,Race,Race,302.0,197.4254143646409,4.0,Alpine,65.1353591160221,1.0,26.5,12.0,0.0,0.0
22.4,0.2163588390501319,SOFT,OCO,2,0.0,Bahrain Grand Prix,35.0,0.0,53.0,97.11,9.0,1010.7,,12258.0,10175.094986807388,2022,31.005,42.135,23.97,Race,Race,301.0,197.89709762532985,4.0,Alpine,66.55408970976254,1.0,26.4,13.0,39.0,0.1
22.4,0.2219178082191781,SOFT,OCO,0,0.0,Bahrain Grand Prix,36.0,0.0,54.0,97.299,8.0,1010.7,,12387.0,10116.465753424658,2022,31.155,42.243,23.901,Race,Race,300.0,196.73972602739727,4.0,Alpine,65.69041095890411,1.0,26.3,14.0,186.0,0.1
22.4,0.2168021680216802,SOFT,OCO,0,0.0,Bahrain Grand Prix,36.0,0.0,55.0,97.251,8.0,1010.7,,11960.0,10084.140921409216,2022,31.091,42.165,23.995,Race,Race,304.0,199.1869918699187,4.0,Alpine,67.00542005420054,1.0,26.3,15.0,354.0,0.3
22.3,0.2131147540983606,SOFT,OCO,0,0.0,Bahrain Grand Prix,36.0,0.0,56.0,97.68,8.0,1010.7,,12656.0,10038.17213114754,2022,31.273,42.375,24.032,Race,Race,302.0,195.5,4.0,Alpine,66.43715846994536,1.0,26.3,16.0,205.0,0.2
22.3,0.2054054054054054,SOFT,OCO,0,0.0,Bahrain Grand Prix,36.0,0.0,57.0,98.676,7.0,1010.7,,12131.0,10035.956756756756,2022,31.981,42.512,24.183,Race,Race,303.0,198.13513513513516,4.0,Alpine,65.35405405405406,12.0,26.3,17.0,203.0,0.2
23.9,0.2797029702970297,MEDIUM,NOR,404,1.0,Bahrain Grand Prix,25.0,0.0,1.0,110.088,16.0,1010.2,,12586.0,10191.683168316831,2022,,47.585,25.268,Race,Race,292.0,169.6608910891089,1.0,McLaren,53.7029702970297,1.0,29.1,1.0,20.0,0.5
23.8,0.2291666666666666,MEDIUM,NOR,384,1.0,Bahrain Grand Prix,26.0,0.0,2.0,102.279,17.0,1010.4,,12359.0,10382.307291666666,2022,32.974,44.334,24.971,Race,Race,303.0,189.84114583333331,1.0,McLaren,60.091145833333336,1.0,29.0,2.0,357.0,0.5
23.8,0.2292191435768261,MEDIUM,NOR,64,1.0,Bahrain Grand Prix,29.0,0.0,3.0,101.785,18.0,1010.2,,12318.0,10162.201511335012,2022,32.884,44.07,24.831,Race,Race,293.0,189.23929471032744,1.0,McLaren,57.79093198992443,1.0,28.8,3.0,13.0,0.4
23.8,0.2266666666666666,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,31.0,0.0,4.0,101.459,18.0,1010.4,,12091.0,10269.290666666666,2022,32.489,43.946,25.024,Race,Race,290.0,189.808,1.0,McLaren,59.74666666666667,1.0,28.7,4.0,50.0,0.3
23.8,0.2368421052631578,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,33.0,0.0,5.0,101.713,18.0,1010.4,,12367.0,10211.992105263158,2022,32.33,44.248,25.135,Race,Race,300.0,190.27105263157893,1.0,McLaren,58.67894736842105,1.0,28.5,5.0,316.0,0.4
23.6,0.2311827956989247,MEDIUM,NOR,36,1.0,Bahrain Grand Prix,34.0,0.0,6.0,101.658,18.0,1010.4,,12241.0,10238.873655913978,2022,32.307,44.205,25.146,Race,Race,302.0,189.3951612903226,1.0,McLaren,58.66129032258065,1.0,28.3,6.0,12.0,0.2
23.6,0.2239583333333333,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,35.0,0.0,7.0,102.192,18.0,1010.4,,12231.0,10224.466145833334,2022,32.626,44.439,25.127,Race,Race,296.0,188.36197916666663,1.0,McLaren,58.356770833333336,1.0,28.3,7.0,354.0,0.3
23.5,0.21875,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,35.0,0.0,8.0,101.86,18.0,1010.4,,12319.0,10214.630208333334,2022,32.451,44.318,25.091,Race,Race,301.0,190.4453125,1.0,McLaren,60.7421875,1.0,28.1,8.0,204.0,0.3
23.4,0.2420212765957446,MEDIUM,NOR,56,1.0,Bahrain Grand Prix,36.0,0.0,9.0,102.492,18.0,1010.4,,12396.0,10155.571808510638,2022,32.688,44.627,25.177,Race,Race,301.0,186.97074468085103,1.0,McLaren,55.715425531914896,1.0,28.0,9.0,26.0,0.2
23.3,0.2329842931937172,MEDIUM,NOR,109,1.0,Bahrain Grand Prix,36.0,0.0,10.0,103.42,18.0,1010.4,,12001.0,10103.251308900524,2022,32.673,45.397,25.35,Race,Race,318.0,183.89005235602093,1.0,McLaren,55.85078534031414,1.0,28.0,10.0,357.0,0.1
23.3,0.238095238095238,MEDIUM,NOR,112,1.0,Bahrain Grand Prix,37.0,0.0,11.0,102.833,18.0,1010.4,,12349.0,10147.224867724868,2022,32.671,44.874,25.288,Race,Race,317.0,187.9973544973545,1.0,McLaren,54.40476190476191,1.0,27.9,11.0,258.0,0.1
23.2,0.2435233160621761,MEDIUM,NOR,109,1.0,Bahrain Grand Prix,37.0,0.0,12.0,102.645,16.0,1010.4,,12173.0,10122.816062176164,2022,32.498,44.949,25.198,Race,Race,317.0,186.31865284974091,1.0,McLaren,55.53108808290156,1.0,27.9,12.0,309.0,0.2
23.1,0.2279792746113989,MEDIUM,NOR,115,1.0,Bahrain Grand Prix,37.0,0.0,13.0,102.041,16.0,1010.5,,12097.0,10098.142487046633,2022,32.266,44.656,25.119,Race,Race,320.0,187.89896373057,1.0,McLaren,56.47409326424871,1.0,27.8,13.0,8.0,0.1
23.2,0.2539267015706806,MEDIUM,NOR,110,1.0,Bahrain Grand Prix,38.0,0.0,14.0,102.794,16.0,1010.5,,12195.0,10012.98167539267,2022,32.456,45.125,25.213,Race,Race,319.0,184.78795811518324,1.0,McLaren,55.52356020942408,12.0,27.8,14.0,31.0,0.2
23.1,0.2342105263157894,MEDIUM,NOR,116,1.0,Bahrain Grand Prix,38.0,0.0,15.0,102.83,14.0,1010.5,,12100.0,10016.476315789474,2022,32.595,44.983,25.252,Race,Race,320.0,188.17105263157896,1.0,McLaren,56.828947368421055,1.0,27.7,15.0,20.0,0.2
23.0,0.2724867724867725,MEDIUM,NOR,109,1.0,Bahrain Grand Prix,38.0,0.0,16.0,103.031,13.0,1010.4,,12181.0,10069.563492063491,2022,32.498,45.135,25.398,Race,Race,318.0,185.46296296296296,1.0,McLaren,54.74338624338624,1.0,27.7,16.0,148.0,0.3
22.9,0.2253886010362694,MEDIUM,NOR,92,1.0,Bahrain Grand Prix,38.0,0.0,17.0,103.396,14.0,1010.5,,12157.0,10146.21243523316,2022,32.525,45.512,25.359,Race,Race,319.0,188.0880829015544,1.0,McLaren,60.3860103626943,1.0,27.8,17.0,1.0,0.2
22.8,0.2352941176470588,MEDIUM,NOR,31,1.0,Bahrain Grand Prix,38.0,0.0,18.0,101.828,14.0,1010.5,,12168.0,10090.18925831202,2022,32.292,44.39,25.146,Race,Race,319.0,190.23529411764707,1.0,McLaren,61.52685421994885,1.0,27.9,18.0,69.0,0.3
22.8,0.2455242966751918,MEDIUM,NOR,64,1.0,Bahrain Grand Prix,37.0,0.0,19.0,103.166,15.0,1010.2,,12110.0,10179.583120204605,2022,32.622,45.144,25.4,Race,Race,298.0,188.2813299232737,1.0,McLaren,60.26342710997442,1.0,27.7,19.0,45.0,0.2
22.7,0.2446236559139785,MEDIUM,NOR,59,1.0,Bahrain Grand Prix,37.0,0.0,20.0,101.881,15.0,1010.5,,12132.0,10111.626344086022,2022,32.174,44.523,25.184,Race,Race,319.0,188.744623655914,1.0,McLaren,60.52150537634409,1.0,27.6,20.0,16.0,0.4
22.8,0.2348284960422163,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,37.0,0.0,21.0,101.816,15.0,1010.4,,12082.0,10170.57783641161,2022,32.574,44.184,25.058,Race,Race,297.0,190.1767810026385,1.0,McLaren,62.97625329815303,1.0,27.5,21.0,18.0,0.3
22.8,0.2440318302387268,MEDIUM,NOR,67,1.0,Bahrain Grand Prix,37.0,0.0,22.0,102.876,16.0,1010.4,,12056.0,10121.0,2022,33.06,44.638,25.178,Race,Race,296.0,187.8169761273209,1.0,McLaren,59.24668435013263,1.0,27.5,22.0,0.0,0.4
22.8,0.2201591511936339,MEDIUM,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,23.0,102.186,16.0,1010.5,,12239.0,10195.315649867374,2022,32.498,44.387,25.301,Race,Race,299.0,189.1485411140584,1.0,McLaren,61.283819628647215,1.0,27.5,23.0,40.0,0.2
22.8,0.2649350649350649,MEDIUM,NOR,30,1.0,Bahrain Grand Prix,36.0,1.0,24.0,105.759,17.0,1010.5,,12455.0,10002.774025974026,2022,32.608,45.134,28.017,Race,Race,299.0,180.56103896103895,1.0,McLaren,56.75584415584416,1.0,27.4,24.0,0.0,0.2
22.8,0.2255965292841648,HARD,NOR,0,1.0,Bahrain Grand Prix,35.0,1.0,25.0,122.145,20.0,1010.5,,12223.0,9576.908893709327,2022,53.614,44.056,24.475,Race,Race,285.0,159.10845986984816,2.0,McLaren,56.581344902386114,1.0,27.5,1.0,19.0,0.2
22.8,0.202127659574468,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,26.0,99.351,20.0,1010.4,,12090.0,10229.18085106383,2022,31.774,43.335,24.242,Race,Race,293.0,193.7154255319149,2.0,McLaren,63.4468085106383,1.0,27.4,2.0,66.0,0.2
22.8,0.2273972602739726,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,27.0,99.175,20.0,1010.5,,12412.0,10186.983561643836,2022,31.574,43.171,24.43,Race,Race,297.0,194.36438356164385,2.0,McLaren,61.25753424657534,1.0,27.4,3.0,277.0,0.3
22.9,0.2311827956989247,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,28.0,99.042,20.0,1010.4,,12126.0,10243.021505376344,2022,31.591,42.819,24.632,Race,Race,297.0,193.505376344086,2.0,McLaren,62.51881720430107,1.0,27.3,4.0,97.0,0.1
22.9,0.22911051212938,HARD,NOR,2,1.0,Bahrain Grand Prix,36.0,0.0,29.0,98.874,20.0,1010.4,,12193.0,10370.11320754717,2022,31.563,42.811,24.5,Race,Race,298.0,198.2911051212938,2.0,McLaren,64.30188679245283,1.0,27.3,5.0,6.0,0.2
22.9,0.2176308539944903,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,30.0,99.184,20.0,1010.4,,12031.0,10264.267217630852,2022,31.749,43.001,24.434,Race,Race,299.0,195.5895316804408,2.0,McLaren,63.7603305785124,1.0,27.1,6.0,0.0,0.2
22.8,0.2431693989071038,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,31.0,99.251,20.0,1010.5,,12158.0,10247.7868852459,2022,31.788,43.052,24.411,Race,Race,299.0,193.8715846994536,2.0,McLaren,62.87431693989071,1.0,27.3,7.0,57.0,0.1
22.8,0.2328042328042328,HARD,NOR,54,1.0,Bahrain Grand Prix,36.0,0.0,32.0,101.449,19.0,1010.5,,12447.0,10145.13492063492,2022,31.781,43.408,26.26,Race,Race,302.0,188.17724867724868,2.0,McLaren,59.6005291005291,1.0,27.2,8.0,9.0,0.1
22.8,0.2383561643835616,HARD,NOR,47,1.0,Bahrain Grand Prix,36.0,0.0,33.0,99.161,19.0,1010.5,,11986.0,10224.528767123287,2022,31.499,43.173,24.489,Race,Race,320.0,195.21917808219175,2.0,McLaren,63.54794520547945,1.0,27.1,9.0,317.0,0.0
22.7,0.2273972602739726,HARD,NOR,82,1.0,Bahrain Grand Prix,36.0,0.0,34.0,100.104,17.0,1010.5,,12249.0,10245.534246575342,2022,31.516,43.038,25.55,Race,Race,321.0,191.6958904109589,2.0,McLaren,60.16164383561644,1.0,27.0,10.0,50.0,0.0
22.7,0.2356020942408377,HARD,NOR,60,1.0,Bahrain Grand Prix,36.0,0.0,35.0,100.844,17.0,1010.5,,12160.0,10166.311518324608,2022,32.726,43.53,24.588,Race,Race,320.0,191.0,2.0,McLaren,59.22513089005236,1.0,27.0,11.0,239.0,0.0
22.8,0.2154255319148936,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,36.0,100.766,16.0,1010.5,,12162.0,10122.590425531916,2022,32.944,43.347,24.475,Race,Race,302.0,190.25531914893617,2.0,McLaren,61.941489361702125,1.0,27.1,12.0,49.0,0.1
22.8,0.2321899736147757,HARD,NOR,0,1.0,Bahrain Grand Prix,35.0,0.0,37.0,99.657,16.0,1010.7,,12249.0,10159.519788918204,2022,31.92,43.275,24.462,Race,Race,300.0,192.5197889182058,2.0,McLaren,63.05540897097625,1.0,27.0,13.0,53.0,0.2
22.8,0.2172774869109947,HARD,NOR,0,1.0,Bahrain Grand Prix,35.0,0.0,38.0,99.679,16.0,1010.7,,12234.0,10253.261780104713,2022,31.911,43.163,24.605,Race,Race,298.0,196.9450261780105,2.0,McLaren,64.16492146596859,1.0,27.0,14.0,54.0,0.1
22.7,0.2175066312997347,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,0.0,39.0,99.677,15.0,1010.5,,12155.0,10200.506631299735,2022,31.938,43.099,24.64,Race,Race,298.0,192.87267904509284,2.0,McLaren,63.3580901856764,1.0,26.9,15.0,7.0,0.1
22.7,0.2430939226519337,HARD,NOR,63,1.0,Bahrain Grand Prix,36.0,0.0,40.0,101.799,15.0,1010.5,,12097.0,10251.613259668507,2022,32.527,44.625,24.647,Race,Race,295.0,190.3867403314917,2.0,McLaren,59.53591160220994,1.0,26.8,16.0,183.0,0.2
22.7,0.2446808510638297,HARD,NOR,0,1.0,Bahrain Grand Prix,36.0,1.0,41.0,102.153,16.0,1010.5,,11960.0,10110.5,2022,31.959,43.316,26.878,Race,Race,301.0,188.2154255319149,2.0,McLaren,61.15425531914894,1.0,26.9,17.0,195.0,0.1
22.7,0.2422907488986784,SOFT,NOR,66,1.0,Bahrain Grand Prix,36.0,1.0,42.0,120.713,19.0,1010.5,,12505.0,9716.605726872249,2022,54.382,42.556,23.775,Race,Race,300.0,160.31718061674007,3.0,McLaren,58.40528634361233,1.0,27.0,1.0,186.0,0.1
22.7,0.2086720867208672,SOFT,NOR,65,1.0,Bahrain Grand Prix,36.0,0.0,43.0,97.204,18.0,1010.5,,12349.0,10325.289972899727,2022,31.325,42.159,23.72,Race,Race,300.0,198.86720867208672,3.0,McLaren,62.6260162601626,1.0,26.7,2.0,0.0,0.2
22.7,0.2225,SOFT,NOR,111,1.0,Bahrain Grand Prix,36.0,0.0,44.0,105.936,18.0,1010.5,,12096.0,10135.2825,2022,31.091,42.257,32.588,Race,Race,297.0,182.3525,3.0,McLaren,52.4375,164.0,26.7,3.0,56.0,0.1
22.7,0.1836327345309381,SOFT,NOR,501,1.0,Bahrain Grand Prix,36.0,1.0,45.0,132.35,16.0,1010.5,,12117.0,9788.65269461078,2022,45.209,52.75,34.391,Race,Race,255.0,145.42115768463074,3.0,McLaren,31.746506986027946,4.0,26.6,4.0,264.0,0.1
22.7,0.1928838951310861,SOFT,NOR,534,0.0,Bahrain Grand Prix,36.0,1.0,46.0,143.748,17.0,1010.5,,12560.0,9401.741573033709,2022,53.998,56.024,33.726,Race,Race,260.0,133.62359550561797,4.0,McLaren,36.827715355805246,4.0,26.6,4.0,345.0,0.1
22.6,0.1851851851851851,SOFT,NOR,459,0.0,Bahrain Grand Prix,36.0,0.0,47.0,119.069,17.0,1010.5,,12322.0,9790.372549019608,2022,33.186,47.174,38.709,Race,Race,281.0,161.79520697167757,4.0,McLaren,44.33986928104575,4.0,26.5,5.0,352.0,0.1
22.5,0.20501138952164,SOFT,NOR,439,0.0,Bahrain Grand Prix,36.0,0.0,48.0,114.67,17.0,1010.7,,11984.0,9845.1138952164,2022,43.456,46.024,25.19,Race,Race,282.0,168.21867881548974,4.0,McLaren,49.42141230068337,4.0,26.5,6.0,354.0,0.2
22.4,0.2412868632707774,SOFT,NOR,373,0.0,Bahrain Grand Prix,36.0,0.0,49.0,99.907,17.0,1010.7,,12134.0,10170.962466487936,2022,32.302,43.259,24.346,Race,Race,289.0,189.76139410187668,4.0,McLaren,59.297587131367294,4.0,26.4,7.0,320.0,0.2
22.4,0.2296918767507002,SOFT,NOR,357,0.0,Bahrain Grand Prix,36.0,0.0,50.0,98.098,17.0,1010.7,,12096.0,10449.394957983191,2022,32.041,42.222,23.835,Race,Race,292.0,197.52380952380952,4.0,McLaren,61.41456582633053,41.0,26.5,8.0,300.0,0.1
22.4,0.2160664819944598,SOFT,NOR,361,0.0,Bahrain Grand Prix,36.0,0.0,51.0,96.988,17.0,1010.7,,12515.0,10247.689750692522,2022,31.056,41.954,23.978,Race,Race,301.0,197.0415512465374,4.0,McLaren,64.57894736842105,1.0,26.5,9.0,261.0,0.1
22.4,0.2228260869565217,SOFT,NOR,368,0.0,Bahrain Grand Prix,36.0,0.0,52.0,97.208,17.0,1010.7,,12230.0,10231.228260869566,2022,31.204,41.991,24.013,Race,Race,303.0,197.9592391304348,4.0,McLaren,63.32608695652174,1.0,26.3,10.0,29.0,0.2
22.4,0.2261580381471389,SOFT,NOR,93,0.0,Bahrain Grand Prix,36.0,0.0,53.0,97.468,17.0,1010.7,,12306.0,10277.58855585831,2022,31.037,42.137,24.294,Race,Race,304.0,197.5258855585831,4.0,McLaren,63.74931880108992,1.0,26.5,11.0,329.0,0.1
22.4,0.224,SOFT,NOR,120,0.0,Bahrain Grand Prix,36.0,0.0,54.0,98.018,17.0,1010.7,,12107.0,10229.346666666666,2022,30.991,42.707,24.32,Race,Race,323.0,197.60533333333333,4.0,McLaren,62.778666666666666,1.0,26.3,12.0,186.0,0.1
22.4,0.2393617021276596,SOFT,NOR,116,0.0,Bahrain Grand Prix,35.0,0.0,55.0,98.66,16.0,1010.7,,11999.0,10167.648936170212,2022,31.487,42.771,24.402,Race,Race,324.0,193.93882978723408,4.0,McLaren,63.29521276595744,1.0,26.3,13.0,353.0,0.2
22.4,0.2101063829787234,SOFT,NOR,118,0.0,Bahrain Grand Prix,36.0,0.0,56.0,98.987,16.0,1010.7,,12240.0,10141.646276595744,2022,31.371,42.999,24.617,Race,Race,325.0,194.5904255319149,4.0,McLaren,62.337765957446805,12.0,26.3,14.0,243.0,0.3
22.3,0.2186666666666666,SOFT,NOR,22,0.0,Bahrain Grand Prix,36.0,0.0,57.0,100.556,15.0,1010.7,,12254.0,10141.672,2022,32.98,42.961,24.615,Race,Race,296.0,191.73066666666668,4.0,McLaren,59.216,2.0,26.3,15.0,203.0,0.2
23.9,0.24,SOFT,HAM,375,0.0,Bahrain Grand Prix,25.0,0.0,1.0,101.555,4.0,1010.2,,12790.0,9765.746666666666,2022,,42.966,24.137,Race,Race,286.0,182.0133333333333,1.0,Mercedes,62.648,1.0,29.1,3.0,20.0,0.5
23.8,0.2140921409214092,SOFT,HAM,369,0.0,Bahrain Grand Prix,26.0,0.0,2.0,99.002,4.0,1010.4,,11905.0,9738.571815718156,2022,31.844,42.722,24.436,Race,Race,294.0,194.4471544715447,1.0,Mercedes,64.82926829268293,1.0,29.0,4.0,357.0,0.5
23.8,0.2317708333333333,SOFT,HAM,93,0.0,Bahrain Grand Prix,29.0,0.0,3.0,99.075,4.0,1010.2,,11979.0,9675.479166666666,2022,31.671,42.931,24.473,Race,Race,296.0,193.30729166666663,1.0,Mercedes,63.203125,1.0,28.8,5.0,13.0,0.4
23.8,0.217391304347826,SOFT,HAM,111,0.0,Bahrain Grand Prix,29.0,0.0,4.0,98.892,4.0,1010.4,,11811.0,9597.861413043478,2022,31.388,42.99,24.514,Race,Race,316.0,196.8179347826087,1.0,Mercedes,62.50271739130435,1.0,28.7,6.0,12.0,0.4
23.8,0.1940700808625337,SOFT,HAM,116,0.0,Bahrain Grand Prix,33.0,0.0,5.0,98.923,4.0,1010.4,,11837.0,9693.53638814016,2022,31.55,42.893,24.48,Race,Race,319.0,197.11051212938008,1.0,Mercedes,65.02964959568733,1.0,28.5,7.0,316.0,0.4
23.6,0.2191780821917808,SOFT,HAM,107,0.0,Bahrain Grand Prix,34.0,0.0,6.0,99.707,4.0,1010.4,,12019.0,9577.279452054794,2022,31.624,43.248,24.835,Race,Race,322.0,191.07397260273973,1.0,Mercedes,62.156164383561645,1.0,28.3,8.0,12.0,0.2
23.6,0.2222222222222222,SOFT,HAM,115,0.0,Bahrain Grand Prix,34.0,0.0,7.0,99.682,4.0,1010.4,,11838.0,9674.642276422765,2022,31.626,43.305,24.751,Race,Race,317.0,193.72086720867208,1.0,Mercedes,63.95121951219512,1.0,28.3,9.0,37.0,0.1
23.5,0.2127659574468085,SOFT,HAM,63,0.0,Bahrain Grand Prix,35.0,0.0,8.0,99.758,4.0,1010.4,,11990.0,9697.627659574468,2022,31.563,43.561,24.634,Race,Race,319.0,193.03989361702128,1.0,Mercedes,65.34042553191489,1.0,28.1,10.0,204.0,0.3
23.4,0.213903743315508,SOFT,HAM,0,0.0,Bahrain Grand Prix,36.0,0.0,9.0,100.274,4.0,1010.4,,12198.0,9734.655080213905,2022,32.131,43.485,24.658,Race,Race,299.0,191.44652406417111,1.0,Mercedes,64.70053475935829,1.0,28.0,11.0,26.0,0.2
23.3,0.224,SOFT,HAM,58,0.0,Bahrain Grand Prix,36.0,0.0,10.0,101.581,5.0,1010.2,,12288.0,9656.957333333334,2022,32.647,44.166,24.768,Race,Race,298.0,191.53333333333333,1.0,Mercedes,63.64,1.0,28.0,12.0,50.0,0.2
23.3,0.2248677248677248,SOFT,HAM,60,0.0,Bahrain Grand Prix,36.0,1.0,11.0,102.945,5.0,1010.4,,11925.0,9587.280423280425,2022,31.719,43.894,27.332,Race,Race,318.0,186.8121693121693,1.0,Mercedes,60.67724867724868,1.0,28.0,13.0,36.0,0.2
23.2,0.2434782608695652,HARD,HAM,26,0.0,Bahrain Grand Prix,37.0,1.0,12.0,123.697,12.0,1010.4,,12143.0,9040.167391304349,2022,55.967,43.579,24.151,Race,Race,289.0,156.80217391304348,2.0,Mercedes,59.380434782608695,1.0,27.9,2.0,309.0,0.2
23.1,0.2222222222222222,HARD,HAM,27,0.0,Bahrain Grand Prix,37.0,0.0,13.0,99.33,11.0,1010.5,,11804.0,9713.589947089948,2022,31.804,43.286,24.24,Race,Race,317.0,195.24074074074076,2.0,Mercedes,64.27513227513228,1.0,27.8,3.0,8.0,0.1
23.1,0.2338709677419354,HARD,HAM,25,0.0,Bahrain Grand Prix,38.0,0.0,14.0,99.309,10.0,1010.4,,12041.0,9648.260752688171,2022,31.687,42.979,24.643,Race,Race,298.0,193.1693548387097,2.0,Mercedes,63.013440860215056,12.0,27.8,4.0,27.0,0.1
23.1,0.2188365650969529,HARD,HAM,46,0.0,Bahrain Grand Prix,38.0,0.0,15.0,98.587,6.0,1010.5,,11970.0,9652.35457063712,2022,31.336,42.89,24.361,Race,Race,317.0,193.5706371191136,2.0,Mercedes,62.822714681440445,1.0,27.7,5.0,20.0,0.2
23.0,0.1983471074380165,HARD,HAM,25,0.0,Bahrain Grand Prix,38.0,0.0,16.0,98.236,5.0,1010.4,,12031.0,9706.801652892562,2022,31.202,42.844,24.19,Race,Race,316.0,196.870523415978,2.0,Mercedes,65.52617079889806,1.0,27.7,6.0,148.0,0.3
